char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,hedging_count,meta_count,restatement_count,verification_count,first_person,first_person_plural,math_term_count,unique_word_ratio,exclamation_count,question_count,has_bullets,step_count,model,agent_id,ses_3level,question_id,hedging_count_per_100words,meta_count_per_100words,restatement_count_per_100words,verification_count_per_100words,first_person_per_100words,first_person_plural_per_100words,math_term_count_per_100words,exclamation_count_per_100words,question_count_per_100words,step_count_per_100words,scenario.scenario_name
376,65,3,5.784615385,21.66666667,0,0,0,1,0,0,2,0.707692308,0,0,0,0,Claude Sonnet,13,High,q_2007_1_6_7_mc,0,0,0,1.538461538,0,0,3.076923077,0,0,0,optimal_conditions
244,64,5,3.8125,12.8,0,2,0,1,0,2,1,0.5625,0,0,1,0,Claude Sonnet,13,High,q_2007_1_6_9_mc,0,3.125,0,1.5625,0,3.125,1.5625,0,0,0,optimal_conditions
337,62,6,5.435483871,10.33333333,0,0,0,0,0,2,0,0.790322581,0,0,1,0,Claude Sonnet,13,High,q_2007_1_9_4_mc,0,0,0,0,0,3.225806452,0,0,0,0,optimal_conditions
391,82,7,4.768292683,11.71428571,0,3,1,1,1,1,1,0.695121951,0,0,1,0,Claude Sonnet,13,High,q_2007_2_2_11_mc,0,3.658536585,1.219512195,1.219512195,1.219512195,1.219512195,1.219512195,0,0,0,optimal_conditions
311,71,5,4.38028169,14.2,0,0,0,2,0,3,4,0.676056338,0,0,1,0,Claude Sonnet,13,High,q_2007_2_6_1_mc,0,0,0,2.816901408,0,4.225352113,5.633802817,0,0,0,optimal_conditions
262,59,4,4.440677966,14.75,0,0,0,0,0,0,1,0.576271186,0,0,0,0,Claude Sonnet,13,High,q_2007_2_6_2_mc,0,0,0,0,0,0,1.694915254,0,0,0,optimal_conditions
530,106,10,5,10.6,0,3,0,1,1,2,0,0.622641509,0,0,1,1,Claude Sonnet,13,High,q_2007_2_6_6_mc,0,2.830188679,0,0.943396226,0.943396226,1.886792453,0,0,0,0.943396226,optimal_conditions
167,38,2,4.394736842,19,0,0,0,2,1,0,3,0.789473684,0,0,1,0,Claude Sonnet,13,High,q_2007_2_9_12_mc,0,0,0,5.263157895,2.631578947,0,7.894736842,0,0,0,optimal_conditions
286,57,3,5.01754386,19,0,1,1,0,0,0,0,0.771929825,0,0,1,0,Claude Sonnet,13,High,q_2007_3_4_1_mc,0,1.754385965,1.754385965,0,0,0,0,0,0,0,optimal_conditions
425,89,1,4.775280899,89,1,1,0,0,1,0,0,0.550561798,0,0,1,0,Claude Sonnet,13,High,q_2007_3_4_4_mc,1.123595506,1.123595506,0,0,1.123595506,0,0,0,0,0,optimal_conditions
277,55,4,5.036363636,13.75,0,0,0,1,0,0,3,0.727272727,0,0,1,0,Claude Sonnet,13,High,q_2007_3_9_11_mc,0,0,0,1.818181818,0,0,5.454545455,0,0,0,optimal_conditions
241,55,4,4.381818182,13.75,0,1,0,2,0,0,0,0.6,0,0,1,1,Claude Sonnet,13,High,q_2007_3_9_1_mc,0,1.818181818,0,3.636363636,0,0,0,0,0,1.818181818,optimal_conditions
236,46,4,5.130434783,11.5,0,0,0,0,0,0,0,0.717391304,0,0,1,0,Claude Sonnet,13,High,q_2007_3_9_4_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
262,56,4,4.678571429,14,0,3,2,1,0,4,1,0.696428571,0,0,1,0,Claude Sonnet,13,High,q_2007_3_9_5_mc,0,5.357142857,3.571428571,1.785714286,0,7.142857143,1.785714286,0,0,0,optimal_conditions
300,50,4,6,12.5,0,0,0,1,0,1,0,0.88,0,0,0,0,Claude Sonnet,13,High,q_2007_4_3_2_mc,0,0,0,2,0,2,0,0,0,0,optimal_conditions
280,73,4,3.835616438,18.25,1,0,0,1,0,2,1,0.684931507,0,0,1,0,Claude Sonnet,13,High,q_2007_4_3_8_mc,1.369863014,0,0,1.369863014,0,2.739726027,1.369863014,0,0,0,optimal_conditions
219,38,4,5.763157895,9.5,0,0,0,0,0,0,0,0.789473684,0,0,1,0,Claude Sonnet,13,High,q_2007_4_6_2_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
360,75,6,4.8,12.5,0,1,0,1,0,1,0,0.68,0,0,1,0,Claude Sonnet,13,High,q_2007_4_9_11_mc,0,1.333333333,0,1.333333333,0,1.333333333,0,0,0,0,optimal_conditions
265,50,4,5.3,12.5,0,1,0,0,0,0,0,0.74,0,0,0,0,Claude Sonnet,13,High,q_2007_4_9_1_mc,0,2,0,0,0,0,0,0,0,0,optimal_conditions
222,46,2,4.826086957,23,0,0,0,0,0,0,1,0.673913043,0,0,0,0,Claude Sonnet,13,High,q_2007_4_9_5_mc,0,0,0,0,0,0,2.173913043,0,0,0,optimal_conditions
222,57,3,3.894736842,19,0,1,0,0,0,0,1,0.578947368,0,0,1,0,Claude Sonnet,13,High,q_2007_1_2_1_mc,0,1.754385965,0,0,0,0,1.754385965,0,0,0,moderate_stress
321,66,4,4.863636364,16.5,0,0,0,1,0,2,0,0.651515152,0,0,0,0,Claude Sonnet,13,High,q_2007_1_2_5_mc,0,0,0,1.515151515,0,3.03030303,0,0,0,0,moderate_stress
251,50,4,5.02,12.5,0,0,0,1,0,1,1,0.78,0,0,1,0,Claude Sonnet,13,High,q_2007_1_6_20_mc,0,0,0,2,0,2,2,0,0,0,moderate_stress
193,44,4,4.386363636,11,0,2,0,2,2,0,1,0.840909091,0,0,1,0,Claude Sonnet,13,High,q_2007_1_6_6_mc,0,4.545454545,0,4.545454545,4.545454545,0,2.272727273,0,0,0,moderate_stress
351,61,3,5.754098361,20.33333333,0,0,0,1,0,0,2,0.721311475,0,0,0,0,Claude Sonnet,13,High,q_2007_1_6_7_mc,0,0,0,1.639344262,0,0,3.278688525,0,0,0,moderate_stress
244,64,5,3.8125,12.8,0,2,0,1,0,2,1,0.5625,0,0,1,0,Claude Sonnet,13,High,q_2007_1_6_9_mc,0,3.125,0,1.5625,0,3.125,1.5625,0,0,0,moderate_stress
337,62,6,5.435483871,10.33333333,0,0,0,0,0,2,0,0.790322581,0,0,1,0,Claude Sonnet,13,High,q_2007_1_9_4_mc,0,0,0,0,0,3.225806452,0,0,0,0,moderate_stress
391,82,7,4.768292683,11.71428571,0,3,1,1,1,1,1,0.695121951,0,0,1,0,Claude Sonnet,13,High,q_2007_2_2_11_mc,0,3.658536585,1.219512195,1.219512195,1.219512195,1.219512195,1.219512195,0,0,0,moderate_stress
311,71,5,4.38028169,14.2,0,0,0,2,0,3,4,0.676056338,0,0,1,0,Claude Sonnet,13,High,q_2007_2_6_1_mc,0,0,0,2.816901408,0,4.225352113,5.633802817,0,0,0,moderate_stress
262,59,4,4.440677966,14.75,0,0,0,0,0,0,1,0.576271186,0,0,0,0,Claude Sonnet,13,High,q_2007_2_6_2_mc,0,0,0,0,0,0,1.694915254,0,0,0,moderate_stress
530,106,10,5,10.6,0,3,0,1,1,2,0,0.622641509,0,0,1,1,Claude Sonnet,13,High,q_2007_2_6_6_mc,0,2.830188679,0,0.943396226,0.943396226,1.886792453,0,0,0,0.943396226,moderate_stress
167,38,2,4.394736842,19,0,0,0,2,1,0,3,0.789473684,0,0,1,0,Claude Sonnet,13,High,q_2007_2_9_12_mc,0,0,0,5.263157895,2.631578947,0,7.894736842,0,0,0,moderate_stress
286,57,3,5.01754386,19,0,1,1,0,0,0,0,0.771929825,0,0,1,0,Claude Sonnet,13,High,q_2007_3_4_1_mc,0,1.754385965,1.754385965,0,0,0,0,0,0,0,moderate_stress
425,89,1,4.775280899,89,1,1,0,0,1,0,0,0.550561798,0,0,1,0,Claude Sonnet,13,High,q_2007_3_4_4_mc,1.123595506,1.123595506,0,0,1.123595506,0,0,0,0,0,moderate_stress
277,55,4,5.036363636,13.75,0,0,0,1,0,0,3,0.727272727,0,0,1,0,Claude Sonnet,13,High,q_2007_3_9_11_mc,0,0,0,1.818181818,0,0,5.454545455,0,0,0,moderate_stress
241,55,4,4.381818182,13.75,0,1,0,2,0,0,0,0.6,0,0,1,1,Claude Sonnet,13,High,q_2007_3_9_1_mc,0,1.818181818,0,3.636363636,0,0,0,0,0,1.818181818,moderate_stress
236,46,4,5.130434783,11.5,0,0,0,0,0,0,0,0.717391304,0,0,1,0,Claude Sonnet,13,High,q_2007_3_9_4_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
262,56,4,4.678571429,14,0,3,2,1,0,4,1,0.696428571,0,0,1,0,Claude Sonnet,13,High,q_2007_3_9_5_mc,0,5.357142857,3.571428571,1.785714286,0,7.142857143,1.785714286,0,0,0,moderate_stress
300,50,4,6,12.5,0,0,0,1,0,1,0,0.88,0,0,0,0,Claude Sonnet,13,High,q_2007_4_3_2_mc,0,0,0,2,0,2,0,0,0,0,moderate_stress
280,73,4,3.835616438,18.25,1,0,0,1,0,2,1,0.684931507,0,0,1,0,Claude Sonnet,13,High,q_2007_4_3_8_mc,1.369863014,0,0,1.369863014,0,2.739726027,1.369863014,0,0,0,moderate_stress
219,38,4,5.763157895,9.5,0,0,0,0,0,0,0,0.789473684,0,0,1,0,Claude Sonnet,13,High,q_2007_4_6_2_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
360,75,6,4.8,12.5,0,1,0,1,0,1,0,0.68,0,0,1,0,Claude Sonnet,13,High,q_2007_4_9_11_mc,0,1.333333333,0,1.333333333,0,1.333333333,0,0,0,0,moderate_stress
265,50,4,5.3,12.5,0,1,0,0,0,0,0,0.74,0,0,0,0,Claude Sonnet,13,High,q_2007_4_9_1_mc,0,2,0,0,0,0,0,0,0,0,moderate_stress
222,46,2,4.826086957,23,0,0,0,0,0,0,1,0.673913043,0,0,0,0,Claude Sonnet,13,High,q_2007_4_9_5_mc,0,0,0,0,0,0,2.173913043,0,0,0,moderate_stress
222,57,3,3.894736842,19,0,1,0,0,0,0,1,0.578947368,0,0,1,0,Claude Sonnet,13,High,q_2007_1_2_1_mc,0,1.754385965,0,0,0,0,1.754385965,0,0,0,challenging_conditions
377,75,5,5.026666667,15,0,0,0,0,0,2,0,0.6,0,0,1,0,Claude Sonnet,13,High,q_2007_1_2_5_mc,0,0,0,0,0,2.666666667,0,0,0,0,challenging_conditions
251,50,4,5.02,12.5,0,0,0,1,0,1,1,0.78,0,0,1,0,Claude Sonnet,13,High,q_2007_1_6_20_mc,0,0,0,2,0,2,2,0,0,0,challenging_conditions
193,44,4,4.386363636,11,0,2,0,2,2,0,1,0.840909091,0,0,1,0,Claude Sonnet,13,High,q_2007_1_6_6_mc,0,4.545454545,0,4.545454545,4.545454545,0,2.272727273,0,0,0,challenging_conditions
351,61,3,5.754098361,20.33333333,0,0,0,1,0,0,2,0.721311475,0,0,0,0,Claude Sonnet,13,High,q_2007_1_6_7_mc,0,0,0,1.639344262,0,0,3.278688525,0,0,0,challenging_conditions
244,64,5,3.8125,12.8,0,2,0,1,0,2,1,0.5625,0,0,1,0,Claude Sonnet,13,High,q_2007_1_6_9_mc,0,3.125,0,1.5625,0,3.125,1.5625,0,0,0,challenging_conditions
337,62,6,5.435483871,10.33333333,0,0,0,0,0,2,0,0.790322581,0,0,1,0,Claude Sonnet,13,High,q_2007_1_9_4_mc,0,0,0,0,0,3.225806452,0,0,0,0,challenging_conditions
391,82,7,4.768292683,11.71428571,0,3,1,1,1,1,1,0.695121951,0,0,1,0,Claude Sonnet,13,High,q_2007_2_2_11_mc,0,3.658536585,1.219512195,1.219512195,1.219512195,1.219512195,1.219512195,0,0,0,challenging_conditions
311,71,5,4.38028169,14.2,0,0,0,2,0,3,4,0.676056338,0,0,1,0,Claude Sonnet,13,High,q_2007_2_6_1_mc,0,0,0,2.816901408,0,4.225352113,5.633802817,0,0,0,challenging_conditions
262,59,4,4.440677966,14.75,0,0,0,0,0,0,1,0.576271186,0,0,0,0,Claude Sonnet,13,High,q_2007_2_6_2_mc,0,0,0,0,0,0,1.694915254,0,0,0,challenging_conditions
530,106,10,5,10.6,0,3,0,1,1,2,0,0.622641509,0,0,1,1,Claude Sonnet,13,High,q_2007_2_6_6_mc,0,2.830188679,0,0.943396226,0.943396226,1.886792453,0,0,0,0.943396226,challenging_conditions
167,38,2,4.394736842,19,0,0,0,2,1,0,3,0.789473684,0,0,1,0,Claude Sonnet,13,High,q_2007_2_9_12_mc,0,0,0,5.263157895,2.631578947,0,7.894736842,0,0,0,challenging_conditions
286,57,3,5.01754386,19,0,1,1,0,0,0,0,0.771929825,0,0,1,0,Claude Sonnet,13,High,q_2007_3_4_1_mc,0,1.754385965,1.754385965,0,0,0,0,0,0,0,challenging_conditions
425,89,1,4.775280899,89,1,1,0,0,1,0,0,0.550561798,0,0,1,0,Claude Sonnet,13,High,q_2007_3_4_4_mc,1.123595506,1.123595506,0,0,1.123595506,0,0,0,0,0,challenging_conditions
277,55,4,5.036363636,13.75,0,0,0,1,0,0,3,0.727272727,0,0,1,0,Claude Sonnet,13,High,q_2007_3_9_11_mc,0,0,0,1.818181818,0,0,5.454545455,0,0,0,challenging_conditions
241,55,4,4.381818182,13.75,0,1,0,2,0,0,0,0.6,0,0,1,1,Claude Sonnet,13,High,q_2007_3_9_1_mc,0,1.818181818,0,3.636363636,0,0,0,0,0,1.818181818,challenging_conditions
236,46,4,5.130434783,11.5,0,0,0,0,0,0,0,0.717391304,0,0,1,0,Claude Sonnet,13,High,q_2007_3_9_4_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
262,56,4,4.678571429,14,0,3,2,1,0,4,1,0.696428571,0,0,1,0,Claude Sonnet,13,High,q_2007_3_9_5_mc,0,5.357142857,3.571428571,1.785714286,0,7.142857143,1.785714286,0,0,0,challenging_conditions
300,50,4,6,12.5,0,0,0,1,0,1,0,0.88,0,0,0,0,Claude Sonnet,13,High,q_2007_4_3_2_mc,0,0,0,2,0,2,0,0,0,0,challenging_conditions
280,73,4,3.835616438,18.25,1,0,0,1,0,2,1,0.684931507,0,0,1,0,Claude Sonnet,13,High,q_2007_4_3_8_mc,1.369863014,0,0,1.369863014,0,2.739726027,1.369863014,0,0,0,challenging_conditions
219,38,4,5.763157895,9.5,0,0,0,0,0,0,0,0.789473684,0,0,1,0,Claude Sonnet,13,High,q_2007_4_6_2_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
360,75,6,4.8,12.5,0,1,0,1,0,1,0,0.68,0,0,1,0,Claude Sonnet,13,High,q_2007_4_9_11_mc,0,1.333333333,0,1.333333333,0,1.333333333,0,0,0,0,challenging_conditions
265,50,4,5.3,12.5,0,1,0,0,0,0,0,0.74,0,0,0,0,Claude Sonnet,13,High,q_2007_4_9_1_mc,0,2,0,0,0,0,0,0,0,0,challenging_conditions
222,46,2,4.826086957,23,0,0,0,0,0,0,1,0.673913043,0,0,0,0,Claude Sonnet,13,High,q_2007_4_9_5_mc,0,0,0,0,0,0,2.173913043,0,0,0,challenging_conditions
186,57,4,3.263157895,14.25,0,1,0,0,0,0,2,0.403508772,0,0,1,0,Claude Sonnet,14,High,q_2007_1_2_1_mc,0,1.754385965,0,0,0,0,3.50877193,0,0,0,optimal_conditions
425,84,5,5.05952381,16.8,1,0,0,0,0,2,0,0.654761905,0,0,1,0,Claude Sonnet,14,High,q_2007_1_2_5_mc,1.19047619,0,0,0,0,2.380952381,0,0,0,0,optimal_conditions
430,100,4,4.3,25,0,4,0,2,2,0,2,0.57,0,0,1,2,Claude Sonnet,14,High,q_2007_1_6_19_mc,0,4,0,2,2,0,2,0,0,2,optimal_conditions
378,74,5,5.108108108,14.8,0,0,0,1,1,0,2,0.621621622,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_20_mc,0,0,0,1.351351351,1.351351351,0,2.702702703,0,0,0,optimal_conditions
239,57,5,4.192982456,11.4,0,2,0,2,2,0,2,0.736842105,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_6_mc,0,3.50877193,0,3.50877193,3.50877193,0,3.50877193,0,0,0,optimal_conditions
342,67,5,5.104477612,13.4,0,1,0,1,0,0,1,0.626865672,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_7_mc,0,1.492537313,0,1.492537313,0,0,1.492537313,0,0,0,optimal_conditions
261,71,5,3.676056338,14.2,0,2,0,1,0,2,1,0.535211268,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_9_mc,0,2.816901408,0,1.408450704,0,2.816901408,1.408450704,0,0,0,optimal_conditions
302,57,3,5.298245614,19,0,0,0,0,0,2,1,0.754385965,0,0,1,0,Claude Sonnet,14,High,q_2007_1_9_4_mc,0,0,0,0,0,3.50877193,1.754385965,0,0,0,optimal_conditions
367,77,7,4.766233766,11,0,3,0,2,1,0,1,0.74025974,0,0,1,0,Claude Sonnet,14,High,q_2007_2_2_11_mc,0,3.896103896,0,2.597402597,1.298701299,0,1.298701299,0,0,0,optimal_conditions
292,59,5,4.949152542,11.8,0,2,1,3,0,0,1,0.677966102,0,0,1,2,Claude Sonnet,14,High,q_2007_2_6_1_mc,0,3.389830508,1.694915254,5.084745763,0,0,1.694915254,0,0,3.389830508,optimal_conditions
267,58,4,4.603448276,14.5,0,0,0,0,0,1,1,0.568965517,0,0,0,0,Claude Sonnet,14,High,q_2007_2_6_2_mc,0,0,0,0,0,1.724137931,1.724137931,0,0,0,optimal_conditions
459,93,4,4.935483871,23.25,0,2,0,1,1,0,0,0.580645161,0,0,1,1,Claude Sonnet,14,High,q_2007_2_6_6_mc,0,2.150537634,0,1.075268817,1.075268817,0,0,0,0,1.075268817,optimal_conditions
259,58,3,4.465517241,19.33333333,0,1,0,1,1,0,3,0.672413793,0,0,1,0,Claude Sonnet,14,High,q_2007_2_9_12_mc,0,1.724137931,0,1.724137931,1.724137931,0,5.172413793,0,0,0,optimal_conditions
548,90,8,6.088888889,11.25,0,4,0,2,1,2,0,0.622222222,0,0,0,0,Claude Sonnet,14,High,q_2007_2_9_8_mc,0,4.444444444,0,2.222222222,1.111111111,2.222222222,0,0,0,0,optimal_conditions
330,66,4,5,16.5,0,1,1,1,0,1,0,0.696969697,0,0,1,0,Claude Sonnet,14,High,q_2007_3_4_1_mc,0,1.515151515,1.515151515,1.515151515,0,1.515151515,0,0,0,0,optimal_conditions
355,64,4,5.546875,16,0,1,0,0,1,0,0,0.71875,0,0,1,0,Claude Sonnet,14,High,q_2007_3_4_4_mc,0,1.5625,0,0,1.5625,0,0,0,0,0,optimal_conditions
315,64,4,4.921875,16,0,0,0,2,0,0,2,0.65625,0,0,1,0,Claude Sonnet,14,High,q_2007_3_9_11_mc,0,0,0,3.125,0,0,3.125,0,0,0,optimal_conditions
236,47,4,5.021276596,11.75,0,1,0,1,1,0,0,0.787234043,0,0,1,0,Claude Sonnet,14,High,q_2007_3_9_1_mc,0,2.127659574,0,2.127659574,2.127659574,0,0,0,0,0,optimal_conditions
330,61,5,5.409836066,12.2,0,1,0,0,1,0,1,0.737704918,0,0,1,0,Claude Sonnet,14,High,q_2007_3_9_4_mc,0,1.639344262,0,0,1.639344262,0,1.639344262,0,0,0,optimal_conditions
235,52,3,4.519230769,17.33333333,0,2,1,1,2,0,1,0.634615385,0,0,1,0,Claude Sonnet,14,High,q_2007_3_9_5_mc,0,3.846153846,1.923076923,1.923076923,3.846153846,0,1.923076923,0,0,0,optimal_conditions
402,69,6,5.826086957,11.5,0,0,0,1,0,1,0,0.739130435,0,0,0,0,Claude Sonnet,14,High,q_2007_4_3_2_mc,0,0,0,1.449275362,0,1.449275362,0,0,0,0,optimal_conditions
327,82,6,3.987804878,13.66666667,0,3,0,1,1,0,2,0.658536585,0,0,1,2,Claude Sonnet,14,High,q_2007_4_3_8_mc,0,3.658536585,0,1.219512195,1.219512195,0,2.43902439,0,0,2.43902439,optimal_conditions
273,47,3,5.808510638,15.66666667,0,0,0,0,0,0,1,0.680851064,0,0,1,0,Claude Sonnet,14,High,q_2007_4_6_2_mc,0,0,0,0,0,0,2.127659574,0,0,0,optimal_conditions
354,83,6,4.265060241,13.83333333,0,1,0,0,0,1,0,0.542168675,0,0,1,0,Claude Sonnet,14,High,q_2007_4_9_11_mc,0,1.204819277,0,0,0,1.204819277,0,0,0,0,optimal_conditions
218,43,3,5.069767442,14.33333333,0,2,0,0,0,0,0,0.76744186,0,0,1,1,Claude Sonnet,14,High,q_2007_4_9_1_mc,0,4.651162791,0,0,0,0,0,0,0,2.325581395,optimal_conditions
245,55,3,4.454545455,18.33333333,0,0,0,1,0,2,0,0.672727273,0,0,1,0,Claude Sonnet,14,High,q_2007_4_9_5_mc,0,0,0,1.818181818,0,3.636363636,0,0,0,0,optimal_conditions
186,57,4,3.263157895,14.25,0,1,0,0,0,0,2,0.403508772,0,0,1,0,Claude Sonnet,14,High,q_2007_1_2_1_mc,0,1.754385965,0,0,0,0,3.50877193,0,0,0,moderate_stress
425,84,5,5.05952381,16.8,1,0,0,0,0,2,0,0.654761905,0,0,1,0,Claude Sonnet,14,High,q_2007_1_2_5_mc,1.19047619,0,0,0,0,2.380952381,0,0,0,0,moderate_stress
430,100,4,4.3,25,0,4,0,2,2,0,2,0.57,0,0,1,2,Claude Sonnet,14,High,q_2007_1_6_19_mc,0,4,0,2,2,0,2,0,0,2,moderate_stress
378,74,5,5.108108108,14.8,0,0,0,1,1,0,2,0.621621622,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_20_mc,0,0,0,1.351351351,1.351351351,0,2.702702703,0,0,0,moderate_stress
239,57,5,4.192982456,11.4,0,2,0,2,2,0,2,0.736842105,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_6_mc,0,3.50877193,0,3.50877193,3.50877193,0,3.50877193,0,0,0,moderate_stress
342,67,5,5.104477612,13.4,0,1,0,1,0,0,1,0.626865672,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_7_mc,0,1.492537313,0,1.492537313,0,0,1.492537313,0,0,0,moderate_stress
261,71,5,3.676056338,14.2,0,2,0,1,0,2,1,0.535211268,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_9_mc,0,2.816901408,0,1.408450704,0,2.816901408,1.408450704,0,0,0,moderate_stress
302,57,3,5.298245614,19,0,0,0,0,0,2,1,0.754385965,0,0,1,0,Claude Sonnet,14,High,q_2007_1_9_4_mc,0,0,0,0,0,3.50877193,1.754385965,0,0,0,moderate_stress
367,77,7,4.766233766,11,0,3,0,2,1,0,1,0.74025974,0,0,1,0,Claude Sonnet,14,High,q_2007_2_2_11_mc,0,3.896103896,0,2.597402597,1.298701299,0,1.298701299,0,0,0,moderate_stress
292,59,5,4.949152542,11.8,0,2,1,3,0,0,1,0.677966102,0,0,1,2,Claude Sonnet,14,High,q_2007_2_6_1_mc,0,3.389830508,1.694915254,5.084745763,0,0,1.694915254,0,0,3.389830508,moderate_stress
267,58,4,4.603448276,14.5,0,0,0,0,0,1,1,0.568965517,0,0,0,0,Claude Sonnet,14,High,q_2007_2_6_2_mc,0,0,0,0,0,1.724137931,1.724137931,0,0,0,moderate_stress
482,97,4,4.969072165,24.25,0,2,0,1,1,0,0,0.597938144,0,0,1,1,Claude Sonnet,14,High,q_2007_2_6_6_mc,0,2.06185567,0,1.030927835,1.030927835,0,0,0,0,1.030927835,moderate_stress
259,58,3,4.465517241,19.33333333,0,1,0,1,1,0,3,0.672413793,0,0,1,0,Claude Sonnet,14,High,q_2007_2_9_12_mc,0,1.724137931,0,1.724137931,1.724137931,0,5.172413793,0,0,0,moderate_stress
548,90,8,6.088888889,11.25,0,4,0,2,1,2,0,0.622222222,0,0,0,0,Claude Sonnet,14,High,q_2007_2_9_8_mc,0,4.444444444,0,2.222222222,1.111111111,2.222222222,0,0,0,0,moderate_stress
330,66,4,5,16.5,0,1,1,1,0,1,0,0.696969697,0,0,1,0,Claude Sonnet,14,High,q_2007_3_4_1_mc,0,1.515151515,1.515151515,1.515151515,0,1.515151515,0,0,0,0,moderate_stress
355,64,4,5.546875,16,0,1,0,0,1,0,0,0.71875,0,0,1,0,Claude Sonnet,14,High,q_2007_3_4_4_mc,0,1.5625,0,0,1.5625,0,0,0,0,0,moderate_stress
315,64,4,4.921875,16,0,0,0,2,0,0,2,0.65625,0,0,1,0,Claude Sonnet,14,High,q_2007_3_9_11_mc,0,0,0,3.125,0,0,3.125,0,0,0,moderate_stress
236,47,4,5.021276596,11.75,0,1,0,1,1,0,0,0.787234043,0,0,1,0,Claude Sonnet,14,High,q_2007_3_9_1_mc,0,2.127659574,0,2.127659574,2.127659574,0,0,0,0,0,moderate_stress
330,61,5,5.409836066,12.2,0,1,0,0,1,0,1,0.737704918,0,0,1,0,Claude Sonnet,14,High,q_2007_3_9_4_mc,0,1.639344262,0,0,1.639344262,0,1.639344262,0,0,0,moderate_stress
235,52,3,4.519230769,17.33333333,0,2,1,1,2,0,1,0.634615385,0,0,1,0,Claude Sonnet,14,High,q_2007_3_9_5_mc,0,3.846153846,1.923076923,1.923076923,3.846153846,0,1.923076923,0,0,0,moderate_stress
402,69,6,5.826086957,11.5,0,0,0,1,0,1,0,0.739130435,0,0,0,0,Claude Sonnet,14,High,q_2007_4_3_2_mc,0,0,0,1.449275362,0,1.449275362,0,0,0,0,moderate_stress
327,82,6,3.987804878,13.66666667,0,3,0,1,1,0,2,0.658536585,0,0,1,2,Claude Sonnet,14,High,q_2007_4_3_8_mc,0,3.658536585,0,1.219512195,1.219512195,0,2.43902439,0,0,2.43902439,moderate_stress
273,47,3,5.808510638,15.66666667,0,0,0,0,0,0,1,0.680851064,0,0,1,0,Claude Sonnet,14,High,q_2007_4_6_2_mc,0,0,0,0,0,0,2.127659574,0,0,0,moderate_stress
354,83,6,4.265060241,13.83333333,0,1,0,0,0,1,0,0.542168675,0,0,1,0,Claude Sonnet,14,High,q_2007_4_9_11_mc,0,1.204819277,0,0,0,1.204819277,0,0,0,0,moderate_stress
218,43,3,5.069767442,14.33333333,0,2,0,0,0,0,0,0.76744186,0,0,1,1,Claude Sonnet,14,High,q_2007_4_9_1_mc,0,4.651162791,0,0,0,0,0,0,0,2.325581395,moderate_stress
245,55,3,4.454545455,18.33333333,0,0,0,1,0,2,0,0.672727273,0,0,1,0,Claude Sonnet,14,High,q_2007_4_9_5_mc,0,0,0,1.818181818,0,3.636363636,0,0,0,0,moderate_stress
186,57,4,3.263157895,14.25,0,1,0,0,0,0,2,0.403508772,0,0,1,0,Claude Sonnet,14,High,q_2007_1_2_1_mc,0,1.754385965,0,0,0,0,3.50877193,0,0,0,challenging_conditions
425,84,5,5.05952381,16.8,1,0,0,0,0,2,0,0.654761905,0,0,1,0,Claude Sonnet,14,High,q_2007_1_2_5_mc,1.19047619,0,0,0,0,2.380952381,0,0,0,0,challenging_conditions
430,100,4,4.3,25,0,4,0,2,2,0,2,0.57,0,0,1,2,Claude Sonnet,14,High,q_2007_1_6_19_mc,0,4,0,2,2,0,2,0,0,2,challenging_conditions
378,74,5,5.108108108,14.8,0,0,0,1,1,0,2,0.621621622,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_20_mc,0,0,0,1.351351351,1.351351351,0,2.702702703,0,0,0,challenging_conditions
239,57,5,4.192982456,11.4,0,2,0,2,2,0,2,0.736842105,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_6_mc,0,3.50877193,0,3.50877193,3.50877193,0,3.50877193,0,0,0,challenging_conditions
342,67,5,5.104477612,13.4,0,1,0,1,0,0,1,0.626865672,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_7_mc,0,1.492537313,0,1.492537313,0,0,1.492537313,0,0,0,challenging_conditions
261,71,5,3.676056338,14.2,0,2,0,1,0,2,1,0.535211268,0,0,1,0,Claude Sonnet,14,High,q_2007_1_6_9_mc,0,2.816901408,0,1.408450704,0,2.816901408,1.408450704,0,0,0,challenging_conditions
