char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,hedging_count,meta_count,restatement_count,verification_count,first_person,first_person_plural,math_term_count,unique_word_ratio,exclamation_count,question_count,has_bullets,step_count,model,agent_id,ses_3level,question_id,hedging_count_per_100words,meta_count_per_100words,restatement_count_per_100words,verification_count_per_100words,first_person_per_100words,first_person_plural_per_100words,math_term_count_per_100words,exclamation_count_per_100words,question_count_per_100words,step_count_per_100words,scenario.scenario_name
313,58,4,5.396551724,14.5,0,3,0,0,1,0,0,0.724137931,0,0,0,1,Claude Sonnet,5,Middle,q_2007_4_9_1_mc,0,5.172413793,0,0,1.724137931,0,0,0,0,1.724137931,moderate_stress
286,70,4,4.085714286,17.5,0,0,0,1,0,0,0,0.557142857,0,0,0,0,Claude Sonnet,5,Middle,q_2007_4_9_5_mc,0,0,0,1.428571429,0,0,0,0,0,0,moderate_stress
209,51,3,4.098039216,17,0,1,0,0,0,0,1,0.62745098,0,0,1,0,Claude Sonnet,5,Middle,q_2007_1_2_1_mc,0,1.960784314,0,0,0,0,1.960784314,0,0,0,challenging_conditions
277,62,4,4.467741935,15.5,0,2,0,1,0,2,0,0.661290323,0,0,1,0,Claude Sonnet,5,Middle,q_2007_1_2_5_mc,0,3.225806452,0,1.612903226,0,3.225806452,0,0,0,0,challenging_conditions
361,89,5,4.056179775,17.8,0,5,0,2,2,0,2,0.584269663,0,0,1,2,Claude Sonnet,5,Middle,q_2007_1_6_19_mc,0,5.617977528,0,2.247191011,2.247191011,0,2.247191011,0,0,2.247191011,challenging_conditions
442,89,4,4.966292135,22.25,0,2,0,2,2,0,1,0.606741573,0,0,1,0,Claude Sonnet,5,Middle,q_2007_1_6_20_mc,0,2.247191011,0,2.247191011,2.247191011,0,1.123595506,0,0,0,challenging_conditions
267,53,5,5.037735849,10.6,0,2,0,0,2,0,0,0.660377358,0,0,1,0,Claude Sonnet,5,Middle,q_2007_1_6_2_mc,0,3.773584906,0,0,3.773584906,0,0,0,0,0,challenging_conditions
360,79,6,4.556962025,13.16666667,0,2,0,1,4,0,2,0.746835443,0,0,1,0,Claude Sonnet,5,Middle,q_2007_1_6_6_mc,0,2.53164557,0,1.265822785,5.063291139,0,2.53164557,0,0,0,challenging_conditions
387,68,5,5.691176471,13.6,0,0,0,1,0,0,0,0.705882353,0,0,0,0,Claude Sonnet,5,Middle,q_2007_1_6_7_mc,0,0,0,1.470588235,0,0,0,0,0,0,challenging_conditions
329,75,6,4.386666667,12.5,0,1,1,1,4,0,2,0.6,0,0,1,0,Claude Sonnet,5,Middle,q_2007_1_6_9_mc,0,1.333333333,1.333333333,1.333333333,5.333333333,0,2.666666667,0,0,0,challenging_conditions
379,77,6,4.922077922,12.83333333,0,3,0,0,4,0,0,0.701298701,0,0,1,0,Claude Sonnet,5,Middle,q_2007_1_9_4_mc,0,3.896103896,0,0,5.194805195,0,0,0,0,0,challenging_conditions
426,86,2,4.953488372,43,0,2,0,1,2,0,2,0.662790698,0,0,1,0,Claude Sonnet,5,Middle,q_2007_2_2_11_mc,0,2.325581395,0,1.162790698,2.325581395,0,2.325581395,0,0,0,challenging_conditions
306,62,2,4.935483871,31,0,2,0,1,2,0,0,0.661290323,0,0,0,0,Claude Sonnet,5,Middle,q_2007_2_2_15_mc,0,3.225806452,0,1.612903226,3.225806452,0,0,0,0,0,challenging_conditions
249,54,4,4.611111111,13.5,0,0,0,1,0,0,0,0.518518519,0,0,1,0,Claude Sonnet,5,Middle,q_2007_2_2_6_mc,0,0,0,1.851851852,0,0,0,0,0,0,challenging_conditions
215,49,4,4.387755102,12.25,0,0,0,1,0,0,0,0.632653061,0,0,0,0,Claude Sonnet,5,Middle,q_2007_2_6_2_mc,0,0,0,2.040816327,0,0,0,0,0,0,challenging_conditions
500,106,8,4.716981132,13.25,0,2,0,1,1,1,0,0.622641509,0,0,1,0,Claude Sonnet,5,Middle,q_2007_2_6_6_mc,0,1.886792453,0,0.943396226,0.943396226,0.943396226,0,0,0,0,challenging_conditions
242,56,3,4.321428571,18.66666667,0,2,0,2,2,0,4,0.732142857,0,0,1,0,Claude Sonnet,5,Middle,q_2007_2_9_12_mc,0,3.571428571,0,3.571428571,3.571428571,0,7.142857143,0,0,0,challenging_conditions
446,106,8,4.20754717,13.25,0,3,0,1,4,0,1,0.603773585,0,0,1,0,Claude Sonnet,5,Middle,q_2007_2_9_15_mc,0,2.830188679,0,0.943396226,3.773584906,0,0.943396226,0,0,0,challenging_conditions
421,86,5,4.895348837,17.2,0,1,0,2,0,0,0,0.523255814,0,0,0,2,Claude Sonnet,5,Middle,q_2007_2_9_5_mc,0,1.162790698,0,2.325581395,0,0,0,0,0,2.325581395,challenging_conditions
289,61,3,4.737704918,20.33333333,0,1,0,0,1,0,0,0.704918033,0,0,1,0,Claude Sonnet,5,Middle,q_2007_3_4_1_mc,0,1.639344262,0,0,1.639344262,0,0,0,0,0,challenging_conditions
494,104,1,4.75,104,0,1,0,0,2,0,0,0.538461538,0,0,1,0,Claude Sonnet,5,Middle,q_2007_3_4_4_mc,0,0.961538462,0,0,1.923076923,0,0,0,0,0,challenging_conditions
236,58,3,4.068965517,19.33333333,0,1,0,2,0,1,2,0.603448276,0,0,1,0,Claude Sonnet,5,Middle,q_2007_3_9_11_mc,0,1.724137931,0,3.448275862,0,1.724137931,3.448275862,0,0,0,challenging_conditions
332,68,4,4.882352941,17,0,3,0,1,5,0,1,0.764705882,0,0,1,1,Claude Sonnet,5,Middle,q_2007_3_9_1_mc,0,4.411764706,0,1.470588235,7.352941176,0,1.470588235,0,0,1.470588235,challenging_conditions
296,62,4,4.774193548,15.5,0,4,0,1,3,0,2,0.758064516,0,0,1,0,Claude Sonnet,5,Middle,q_2007_3_9_5_mc,0,6.451612903,0,1.612903226,4.838709677,0,3.225806452,0,0,0,challenging_conditions
497,106,6,4.688679245,17.66666667,0,2,0,0,2,0,0,0.58490566,0,0,1,3,Claude Sonnet,5,Middle,q_2007_4_3_18_mc,0,1.886792453,0,0,1.886792453,0,0,0,0,2.830188679,challenging_conditions
322,62,5,5.193548387,12.4,0,0,0,1,1,0,0,0.774193548,0,0,0,0,Claude Sonnet,5,Middle,q_2007_4_3_2_mc,0,0,0,1.612903226,1.612903226,0,0,0,0,0,challenging_conditions
191,39,3,4.897435897,13,0,0,0,0,0,0,0,0.615384615,0,0,1,0,Claude Sonnet,5,Middle,q_2007_4_6_2_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
309,69,6,4.47826087,11.5,0,2,0,0,1,1,0,0.594202899,0,0,1,0,Claude Sonnet,5,Middle,q_2007_4_9_11_mc,0,2.898550725,0,0,1.449275362,1.449275362,0,0,0,0,challenging_conditions
313,58,4,5.396551724,14.5,0,3,0,0,1,0,0,0.724137931,0,0,0,1,Claude Sonnet,5,Middle,q_2007_4_9_1_mc,0,5.172413793,0,0,1.724137931,0,0,0,0,1.724137931,challenging_conditions
286,70,4,4.085714286,17.5,0,0,0,1,0,0,0,0.557142857,0,0,0,0,Claude Sonnet,5,Middle,q_2007_4_9_5_mc,0,0,0,1.428571429,0,0,0,0,0,0,challenging_conditions
231,61,3,3.786885246,20.33333333,0,1,0,0,0,1,1,0.557377049,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_2_1_mc,0,1.639344262,0,0,0,1.639344262,1.639344262,0,0,0,optimal_conditions
290,62,4,4.677419355,15.5,0,1,0,1,0,1,0,0.64516129,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_2_5_mc,0,1.612903226,0,1.612903226,0,1.612903226,0,0,0,0,optimal_conditions
395,83,5,4.759036145,16.6,0,4,0,2,2,0,4,0.686746988,0,0,1,2,Claude Sonnet,6,Middle,q_2007_1_6_19_mc,0,4.819277108,0,2.409638554,2.409638554,0,4.819277108,0,0,2.409638554,optimal_conditions
376,76,5,4.947368421,15.2,0,0,0,2,0,1,1,0.578947368,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_20_mc,0,0,0,2.631578947,0,1.315789474,1.315789474,0,0,0,optimal_conditions
237,48,5,4.9375,9.6,0,1,0,0,1,0,0,0.6875,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_2_mc,0,2.083333333,0,0,2.083333333,0,0,0,0,0,optimal_conditions
376,81,6,4.641975309,13.5,0,2,0,2,2,0,2,0.728395062,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_6_mc,0,2.469135802,0,2.469135802,2.469135802,0,2.469135802,0,0,0,optimal_conditions
394,76,5,5.184210526,15.2,0,1,0,1,0,0,0,0.671052632,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_7_mc,0,1.315789474,0,1.315789474,0,0,0,0,0,0,optimal_conditions
309,80,6,3.8625,13.33333333,0,1,1,1,1,3,2,0.55,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_9_mc,0,1.25,1.25,1.25,1.25,3.75,2.5,0,0,0,optimal_conditions
251,51,3,4.921568627,17,0,2,0,0,1,1,1,0.784313725,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_9_4_mc,0,3.921568627,0,0,1.960784314,1.960784314,1.960784314,0,0,0,optimal_conditions
403,79,2,5.101265823,39.5,0,2,0,1,2,0,2,0.734177215,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_2_11_mc,0,2.53164557,0,1.265822785,2.53164557,0,2.53164557,0,0,0,optimal_conditions
293,64,2,4.578125,32,0,2,0,1,2,0,0,0.625,0,0,0,0,Claude Sonnet,6,Middle,q_2007_2_2_15_mc,0,3.125,0,1.5625,3.125,0,0,0,0,0,optimal_conditions
279,56,4,4.982142857,14,0,0,0,1,0,0,0,0.553571429,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_2_6_mc,0,0,0,1.785714286,0,0,0,0,0,0,optimal_conditions
462,98,8,4.714285714,12.25,0,1,0,2,4,0,0,0.571428571,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_6_2_mc,0,1.020408163,0,2.040816327,4.081632653,0,0,0,0,0,optimal_conditions
491,100,5,4.91,20,0,2,0,1,1,0,0,0.54,0,0,1,1,Claude Sonnet,6,Middle,q_2007_2_6_6_mc,0,2,0,1,1,0,0,0,0,1,optimal_conditions
222,53,3,4.188679245,17.66666667,0,1,0,1,2,0,4,0.735849057,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_9_12_mc,0,1.886792453,0,1.886792453,3.773584906,0,7.547169811,0,0,0,optimal_conditions
529,122,7,4.336065574,17.42857143,0,3,0,2,2,0,1,0.549180328,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_9_15_mc,0,2.459016393,0,1.639344262,1.639344262,0,0.819672131,0,0,0,optimal_conditions
421,89,4,4.730337079,22.25,0,1,0,1,0,1,0,0.516853933,0,0,0,2,Claude Sonnet,6,Middle,q_2007_2_9_5_mc,0,1.123595506,0,1.123595506,0,1.123595506,0,0,0,2.247191011,optimal_conditions
298,59,3,5.050847458,19.66666667,0,1,0,1,1,0,1,0.779661017,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_4_1_mc,0,1.694915254,0,1.694915254,1.694915254,0,1.694915254,0,0,0,optimal_conditions
381,80,1,4.7625,80,0,3,0,0,2,0,0,0.55,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_4_4_mc,0,3.75,0,0,2.5,0,0,0,0,0,optimal_conditions
274,59,4,4.644067797,14.75,0,0,0,1,0,0,2,0.661016949,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_9_11_mc,0,0,0,1.694915254,0,0,3.389830508,0,0,0,optimal_conditions
272,58,3,4.689655172,19.33333333,0,2,0,1,2,0,0,0.689655172,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_9_1_mc,0,3.448275862,0,1.724137931,3.448275862,0,0,0,0,0,optimal_conditions
306,62,5,4.935483871,12.4,0,1,1,0,4,0,1,0.693548387,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_9_5_mc,0,1.612903226,1.612903226,0,6.451612903,0,1.612903226,0,0,0,optimal_conditions
409,80,6,5.1125,13.33333333,0,1,1,0,0,0,0,0.7375,0,0,1,3,Claude Sonnet,6,Middle,q_2007_4_3_18_mc,0,1.25,1.25,0,0,0,0,0,0,3.75,optimal_conditions
359,67,6,5.358208955,11.16666667,0,1,0,1,1,0,0,0.76119403,0,0,0,0,Claude Sonnet,6,Middle,q_2007_4_3_2_mc,0,1.492537313,0,1.492537313,1.492537313,0,0,0,0,0,optimal_conditions
520,90,9,5.777777778,10,0,1,0,2,1,0,0,0.522222222,0,0,1,0,Claude Sonnet,6,Middle,q_2007_4_3_3_mc,0,1.111111111,0,2.222222222,1.111111111,0,0,0,0,0,optimal_conditions
264,47,3,5.617021277,15.66666667,0,0,0,0,0,0,0,0.680851064,0,0,1,0,Claude Sonnet,6,Middle,q_2007_4_6_2_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
363,80,6,4.5375,13.33333333,0,1,0,0,0,1,0,0.55,0,0,1,0,Claude Sonnet,6,Middle,q_2007_4_9_11_mc,0,1.25,0,0,0,1.25,0,0,0,0,optimal_conditions
322,59,4,5.457627119,14.75,0,3,0,0,2,0,0,0.711864407,0,0,1,1,Claude Sonnet,6,Middle,q_2007_4_9_1_mc,0,5.084745763,0,0,3.389830508,0,0,0,0,1.694915254,optimal_conditions
260,60,4,4.333333333,15,0,0,0,1,0,2,0,0.666666667,0,0,0,0,Claude Sonnet,6,Middle,q_2007_4_9_5_mc,0,0,0,1.666666667,0,3.333333333,0,0,0,0,optimal_conditions
231,61,3,3.786885246,20.33333333,0,1,0,0,0,1,1,0.557377049,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_2_1_mc,0,1.639344262,0,0,0,1.639344262,1.639344262,0,0,0,moderate_stress
290,62,4,4.677419355,15.5,0,1,0,1,0,1,0,0.64516129,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_2_5_mc,0,1.612903226,0,1.612903226,0,1.612903226,0,0,0,0,moderate_stress
395,83,5,4.759036145,16.6,0,4,0,2,2,0,4,0.686746988,0,0,1,2,Claude Sonnet,6,Middle,q_2007_1_6_19_mc,0,4.819277108,0,2.409638554,2.409638554,0,4.819277108,0,0,2.409638554,moderate_stress
376,76,5,4.947368421,15.2,0,0,0,2,0,1,1,0.578947368,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_20_mc,0,0,0,2.631578947,0,1.315789474,1.315789474,0,0,0,moderate_stress
237,48,5,4.9375,9.6,0,1,0,0,1,0,0,0.6875,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_2_mc,0,2.083333333,0,0,2.083333333,0,0,0,0,0,moderate_stress
376,81,6,4.641975309,13.5,0,2,0,2,2,0,2,0.728395062,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_6_mc,0,2.469135802,0,2.469135802,2.469135802,0,2.469135802,0,0,0,moderate_stress
394,76,5,5.184210526,15.2,0,1,0,1,0,0,0,0.671052632,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_7_mc,0,1.315789474,0,1.315789474,0,0,0,0,0,0,moderate_stress
309,80,6,3.8625,13.33333333,0,1,1,1,1,3,2,0.55,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_9_mc,0,1.25,1.25,1.25,1.25,3.75,2.5,0,0,0,moderate_stress
251,51,3,4.921568627,17,0,2,0,0,1,1,1,0.784313725,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_9_4_mc,0,3.921568627,0,0,1.960784314,1.960784314,1.960784314,0,0,0,moderate_stress
403,79,2,5.101265823,39.5,0,2,0,1,2,0,2,0.734177215,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_2_11_mc,0,2.53164557,0,1.265822785,2.53164557,0,2.53164557,0,0,0,moderate_stress
293,64,2,4.578125,32,0,2,0,1,2,0,0,0.625,0,0,0,0,Claude Sonnet,6,Middle,q_2007_2_2_15_mc,0,3.125,0,1.5625,3.125,0,0,0,0,0,moderate_stress
279,56,4,4.982142857,14,0,0,0,1,0,0,0,0.553571429,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_2_6_mc,0,0,0,1.785714286,0,0,0,0,0,0,moderate_stress
462,98,8,4.714285714,12.25,0,1,0,2,4,0,0,0.571428571,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_6_2_mc,0,1.020408163,0,2.040816327,4.081632653,0,0,0,0,0,moderate_stress
491,100,5,4.91,20,0,2,0,1,1,0,0,0.54,0,0,1,1,Claude Sonnet,6,Middle,q_2007_2_6_6_mc,0,2,0,1,1,0,0,0,0,1,moderate_stress
222,53,3,4.188679245,17.66666667,0,1,0,1,2,0,4,0.735849057,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_9_12_mc,0,1.886792453,0,1.886792453,3.773584906,0,7.547169811,0,0,0,moderate_stress
529,122,7,4.336065574,17.42857143,0,3,0,2,2,0,1,0.549180328,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_9_15_mc,0,2.459016393,0,1.639344262,1.639344262,0,0.819672131,0,0,0,moderate_stress
421,89,4,4.730337079,22.25,0,1,0,1,0,1,0,0.516853933,0,0,0,2,Claude Sonnet,6,Middle,q_2007_2_9_5_mc,0,1.123595506,0,1.123595506,0,1.123595506,0,0,0,2.247191011,moderate_stress
298,59,3,5.050847458,19.66666667,0,1,0,1,1,0,1,0.779661017,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_4_1_mc,0,1.694915254,0,1.694915254,1.694915254,0,1.694915254,0,0,0,moderate_stress
381,80,1,4.7625,80,0,3,0,0,2,0,0,0.55,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_4_4_mc,0,3.75,0,0,2.5,0,0,0,0,0,moderate_stress
274,59,4,4.644067797,14.75,0,0,0,1,0,0,2,0.661016949,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_9_11_mc,0,0,0,1.694915254,0,0,3.389830508,0,0,0,moderate_stress
272,58,3,4.689655172,19.33333333,0,2,0,1,2,0,0,0.689655172,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_9_1_mc,0,3.448275862,0,1.724137931,3.448275862,0,0,0,0,0,moderate_stress
306,62,5,4.935483871,12.4,0,1,1,0,4,0,1,0.693548387,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_9_5_mc,0,1.612903226,1.612903226,0,6.451612903,0,1.612903226,0,0,0,moderate_stress
409,80,6,5.1125,13.33333333,0,1,1,0,0,0,0,0.7375,0,0,1,3,Claude Sonnet,6,Middle,q_2007_4_3_18_mc,0,1.25,1.25,0,0,0,0,0,0,3.75,moderate_stress
359,67,6,5.358208955,11.16666667,0,1,0,1,1,0,0,0.76119403,0,0,0,0,Claude Sonnet,6,Middle,q_2007_4_3_2_mc,0,1.492537313,0,1.492537313,1.492537313,0,0,0,0,0,moderate_stress
520,90,9,5.777777778,10,0,1,0,2,1,0,0,0.522222222,0,0,1,0,Claude Sonnet,6,Middle,q_2007_4_3_3_mc,0,1.111111111,0,2.222222222,1.111111111,0,0,0,0,0,moderate_stress
264,47,3,5.617021277,15.66666667,0,0,0,0,0,0,0,0.680851064,0,0,1,0,Claude Sonnet,6,Middle,q_2007_4_6_2_mc,0,0,0,0,0,0,0,0,0,0,moderate_stress
363,80,6,4.5375,13.33333333,0,1,0,0,0,1,0,0.55,0,0,1,0,Claude Sonnet,6,Middle,q_2007_4_9_11_mc,0,1.25,0,0,0,1.25,0,0,0,0,moderate_stress
322,59,4,5.457627119,14.75,0,3,0,0,2,0,0,0.711864407,0,0,1,1,Claude Sonnet,6,Middle,q_2007_4_9_1_mc,0,5.084745763,0,0,3.389830508,0,0,0,0,1.694915254,moderate_stress
260,60,4,4.333333333,15,0,0,0,1,0,2,0,0.666666667,0,0,0,0,Claude Sonnet,6,Middle,q_2007_4_9_5_mc,0,0,0,1.666666667,0,3.333333333,0,0,0,0,moderate_stress
231,61,3,3.786885246,20.33333333,0,1,0,0,0,1,1,0.557377049,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_2_1_mc,0,1.639344262,0,0,0,1.639344262,1.639344262,0,0,0,challenging_conditions
290,62,4,4.677419355,15.5,0,1,0,1,0,1,0,0.64516129,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_2_5_mc,0,1.612903226,0,1.612903226,0,1.612903226,0,0,0,0,challenging_conditions
395,83,5,4.759036145,16.6,0,4,0,2,2,0,4,0.686746988,0,0,1,2,Claude Sonnet,6,Middle,q_2007_1_6_19_mc,0,4.819277108,0,2.409638554,2.409638554,0,4.819277108,0,0,2.409638554,challenging_conditions
376,76,5,4.947368421,15.2,0,0,0,2,0,1,1,0.578947368,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_20_mc,0,0,0,2.631578947,0,1.315789474,1.315789474,0,0,0,challenging_conditions
237,48,5,4.9375,9.6,0,1,0,0,1,0,0,0.6875,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_2_mc,0,2.083333333,0,0,2.083333333,0,0,0,0,0,challenging_conditions
376,81,6,4.641975309,13.5,0,2,0,2,2,0,2,0.728395062,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_6_mc,0,2.469135802,0,2.469135802,2.469135802,0,2.469135802,0,0,0,challenging_conditions
394,76,5,5.184210526,15.2,0,1,0,1,0,0,0,0.671052632,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_7_mc,0,1.315789474,0,1.315789474,0,0,0,0,0,0,challenging_conditions
309,80,6,3.8625,13.33333333,0,1,1,1,1,3,2,0.55,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_6_9_mc,0,1.25,1.25,1.25,1.25,3.75,2.5,0,0,0,challenging_conditions
251,51,3,4.921568627,17,0,2,0,0,1,1,1,0.784313725,0,0,1,0,Claude Sonnet,6,Middle,q_2007_1_9_4_mc,0,3.921568627,0,0,1.960784314,1.960784314,1.960784314,0,0,0,challenging_conditions
403,79,2,5.101265823,39.5,0,2,0,1,2,0,2,0.734177215,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_2_11_mc,0,2.53164557,0,1.265822785,2.53164557,0,2.53164557,0,0,0,challenging_conditions
293,64,2,4.578125,32,0,2,0,1,2,0,0,0.625,0,0,0,0,Claude Sonnet,6,Middle,q_2007_2_2_15_mc,0,3.125,0,1.5625,3.125,0,0,0,0,0,challenging_conditions
279,56,4,4.982142857,14,0,0,0,1,0,0,0,0.553571429,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_2_6_mc,0,0,0,1.785714286,0,0,0,0,0,0,challenging_conditions
462,98,8,4.714285714,12.25,0,1,0,2,4,0,0,0.571428571,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_6_2_mc,0,1.020408163,0,2.040816327,4.081632653,0,0,0,0,0,challenging_conditions
491,100,5,4.91,20,0,2,0,1,1,0,0,0.54,0,0,1,1,Claude Sonnet,6,Middle,q_2007_2_6_6_mc,0,2,0,1,1,0,0,0,0,1,challenging_conditions
222,53,3,4.188679245,17.66666667,0,1,0,1,2,0,4,0.735849057,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_9_12_mc,0,1.886792453,0,1.886792453,3.773584906,0,7.547169811,0,0,0,challenging_conditions
529,122,7,4.336065574,17.42857143,0,3,0,2,2,0,1,0.549180328,0,0,1,0,Claude Sonnet,6,Middle,q_2007_2_9_15_mc,0,2.459016393,0,1.639344262,1.639344262,0,0.819672131,0,0,0,challenging_conditions
421,89,4,4.730337079,22.25,0,1,0,1,0,1,0,0.516853933,0,0,0,2,Claude Sonnet,6,Middle,q_2007_2_9_5_mc,0,1.123595506,0,1.123595506,0,1.123595506,0,0,0,2.247191011,challenging_conditions
298,59,3,5.050847458,19.66666667,0,1,0,1,1,0,1,0.779661017,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_4_1_mc,0,1.694915254,0,1.694915254,1.694915254,0,1.694915254,0,0,0,challenging_conditions
381,80,1,4.7625,80,0,3,0,0,2,0,0,0.55,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_4_4_mc,0,3.75,0,0,2.5,0,0,0,0,0,challenging_conditions
274,59,4,4.644067797,14.75,0,0,0,1,0,0,2,0.661016949,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_9_11_mc,0,0,0,1.694915254,0,0,3.389830508,0,0,0,challenging_conditions
272,58,3,4.689655172,19.33333333,0,2,0,1,2,0,0,0.689655172,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_9_1_mc,0,3.448275862,0,1.724137931,3.448275862,0,0,0,0,0,challenging_conditions
306,62,5,4.935483871,12.4,0,1,1,0,4,0,1,0.693548387,0,0,1,0,Claude Sonnet,6,Middle,q_2007_3_9_5_mc,0,1.612903226,1.612903226,0,6.451612903,0,1.612903226,0,0,0,challenging_conditions
409,80,6,5.1125,13.33333333,0,1,1,0,0,0,0,0.7375,0,0,1,3,Claude Sonnet,6,Middle,q_2007_4_3_18_mc,0,1.25,1.25,0,0,0,0,0,0,3.75,challenging_conditions
359,67,6,5.358208955,11.16666667,0,1,0,1,1,0,0,0.76119403,0,0,0,0,Claude Sonnet,6,Middle,q_2007_4_3_2_mc,0,1.492537313,0,1.492537313,1.492537313,0,0,0,0,0,challenging_conditions
520,90,9,5.777777778,10,0,1,0,2,1,0,0,0.522222222,0,0,1,0,Claude Sonnet,6,Middle,q_2007_4_3_3_mc,0,1.111111111,0,2.222222222,1.111111111,0,0,0,0,0,challenging_conditions
264,47,3,5.617021277,15.66666667,0,0,0,0,0,0,0,0.680851064,0,0,1,0,Claude Sonnet,6,Middle,q_2007_4_6_2_mc,0,0,0,0,0,0,0,0,0,0,challenging_conditions
363,80,6,4.5375,13.33333333,0,1,0,0,0,1,0,0.55,0,0,1,0,Claude Sonnet,6,Middle,q_2007_4_9_11_mc,0,1.25,0,0,0,1.25,0,0,0,0,challenging_conditions
322,59,4,5.457627119,14.75,0,3,0,0,2,0,0,0.711864407,0,0,1,1,Claude Sonnet,6,Middle,q_2007_4_9_1_mc,0,5.084745763,0,0,3.389830508,0,0,0,0,1.694915254,challenging_conditions
260,60,4,4.333333333,15,0,0,0,1,0,2,0,0.666666667,0,0,0,0,Claude Sonnet,6,Middle,q_2007_4_9_5_mc,0,0,0,1.666666667,0,3.333333333,0,0,0,0,challenging_conditions
212,54,3,3.925925926,18,0,1,1,1,0,1,1,0.537037037,0,0,1,0,Claude Sonnet,7,Middle,q_2007_1_2_1_mc,0,1.851851852,1.851851852,1.851851852,0,1.851851852,1.851851852,0,0,0,optimal_conditions
375,80,5,4.6875,16,0,2,0,2,0,2,0,0.65,0,0,1,0,Claude Sonnet,7,Middle,q_2007_1_2_5_mc,0,2.5,0,2.5,0,2.5,0,0,0,0,optimal_conditions
380,89,7,4.269662921,12.71428571,0,2,1,2,2,0,2,0.584269663,0,0,1,2,Claude Sonnet,7,Middle,q_2007_1_6_19_mc,0,2.247191011,1.123595506,2.247191011,2.247191011,0,2.247191011,0,0,2.247191011,optimal_conditions
376,76,5,4.947368421,15.2,0,0,0,2,0,1,1,0.578947368,0,0,1,0,Claude Sonnet,7,Middle,q_2007_1_6_20_mc,0,0,0,2.631578947,0,1.315789474,1.315789474,0,0,0,optimal_conditions
300,57,6,5.263157895,9.5,0,1,0,0,2,0,0,0.736842105,0,0,1,0,Claude Sonnet,7,Middle,q_2007_1_6_2_mc,0,1.754385965,0,0,3.50877193,0,0,0,0,0,optimal_conditions
381,80,6,4.7625,13.33333333,0,2,0,1,2,0,2,0.75,0,0,1,0,Claude Sonnet,7,Middle,q_2007_1_6_6_mc,0,2.5,0,1.25,2.5,0,2.5,0,0,0,optimal_conditions
